User ID,Session Duration,Pages Visited,Items Viewed,Login Frequency,Cart Additions,Successful Transactions,Failed Transactions,Device Type,Authentication Method,Age,Location
2512,82,5,5,2,5,2,0,Mobile,OTP,37,Denmark
8818,59,7,1,5,2,1,1,Mobile,OTP,25,Slovenia
836,10,2,9,3,4,3,1,Desktop,Password,70,Thailand
7325,52,5,1,2,1,3,1,Mobile,Biometric,41,Gabon
3455,98,10,12,1,4,1,0,Mobile,Biometric,63,Peru
4891,48,2,2,10,0,3,1,Mobile,Biometric,56,Mozambique
9580,89,2,9,5,4,3,1,Tablet,Biometric,65,Papua New Guinea
1118,28,5,5,1,1,2,0,Tablet,OTP,52,Falkland Islands (Malvinas)
6014,97,2,10,2,5,2,1,Desktop,Password,53,Sierra Leone
6191,53,1,13,10,4,2,0,Mobile,OTP,51,French Polynesia
7538,65,7,14,10,3,0,0,Mobile,OTP,33,Samoa
429,42,5,1,1,2,2,0,Mobile,OTP,39,Bulgaria
1086,15,9,3,2,5,2,1,Mobile,OTP,18,Monaco
7327,51,3,6,5,3,3,1,Tablet,Password,29,Sierra Leone
6080,118,2,13,10,1,1,0,Mobile,Biometric,31,Nauru
2684,36,10,1,2,1,1,1,Desktop,Not Required,22,Congo
5493,30,6,6,2,0,1,0,Mobile,OTP,59,Croatia
714,88,4,16,3,4,1,0,Desktop,Not Required,33,Eritrea
9607,38,3,11,1,4,2,0,Desktop,Password,69,Isle of Man
5865,64,9,16,3,4,1,0,Mobile,Biometric,37,Lesotho
8591,85,1,17,10,0,1,0,Tablet,OTP,56,Argentina
1798,56,4,17,2,0,3,1,Mobile,Biometric,30,Cayman Islands
5853,1,2,5,2,4,0,1,Desktop,Not Required,28,Bermuda
2817,118,9,7,10,0,2,0,Desktop,Password,49,Nepal
5323,96,3,7,10,0,3,1,Desktop,Password,23,Guernsey
2103,40,8,5,10,0,3,1,Mobile,Biometric,37,Sudan
9422,118,10,7,2,0,2,0,Tablet,OTP,40,Costa Rica
1357,42,4,15,5,2,1,1,Mobile,OTP,54,Ecuador
9733,111,9,13,1,3,2,1,Desktop,Password,64,Angola
4821,83,2,15,1,3,1,0,Desktop,Not Required,58,Seychelles
6549,66,2,8,1,4,1,0,Desktop,Not Required,37,Paraguay
6145,76,2,6,2,4,1,0,Desktop,Not Required,21,Uganda
8241,40,4,10,2,2,1,0,Tablet,Password,39,Malaysia
779,110,7,10,5,4,0,0,Desktop,Not Required,48,Sudan
2463,102,9,7,5,4,2,0,Mobile,Biometric,68,Lesotho
8310,17,8,17,2,0,1,1,Mobile,Biometric,58,United States of America
5117,80,7,4,2,2,1,1,Mobile,OTP,51,Botswana
4696,51,1,6,5,0,1,0,Tablet,OTP,24,United States of America
7587,42,8,6,5,1,2,1,Mobile,OTP,64,Belarus
9459,4,2,4,3,0,3,1,Tablet,OTP,47,Mozambique
350,72,7,13,5,1,0,1,Mobile,Biometric,57,Albania
2824,93,1,14,3,0,2,0,Tablet,Password,63,Nauru
9651,116,3,18,10,4,0,1,Mobile,Biometric,30,Korea
9844,77,6,20,1,1,1,1,Desktop,Not Required,51,Botswana
9679,73,6,20,5,0,2,1,Mobile,Biometric,70,Kuwait
3498,102,6,20,1,5,1,0,Mobile,Biometric,49,Libyan Arab Jamahiriya
3590,59,9,4,5,0,1,1,Desktop,Not Required,25,Haiti
2639,30,4,19,2,5,2,0,Desktop,Password,68,Cambodia
1061,69,6,3,1,3,3,1,Tablet,OTP,56,Benin
6080,42,10,17,5,3,0,0,Tablet,Password,31,Nauru
2147,25,5,17,2,5,2,0,Tablet,Biometric,22,Togo
3861,19,6,17,1,1,1,0,Desktop,Not Required,28,Dominican Republic
5918,37,3,13,10,0,1,0,Mobile,OTP,60,Haiti
1752,8,5,15,10,5,3,1,Tablet,Biometric,24,Dominica
1500,110,4,19,2,0,1,0,Tablet,OTP,30,Canada
7221,93,4,19,3,1,0,0,Mobile,Biometric,70,Netherlands
3384,85,3,12,1,1,3,0,Tablet,Password,51,Maldives
3031,37,9,16,1,5,3,0,Tablet,Biometric,53,Kenya
3737,68,5,5,10,1,0,1,Desktop,Not Required,68,Nicaragua
8401,9,4,17,3,1,2,1,Tablet,OTP,52,Martinique
9761,109,5,17,2,3,1,1,Desktop,Not Required,70,Libyan Arab Jamahiriya
3426,83,8,7,10,3,1,1,Desktop,Not Required,51,United States Minor Outlying Islands
4955,75,4,11,3,5,0,1,Mobile,OTP,60,Korea
8297,2,9,1,5,5,0,1,Tablet,Biometric,69,Faroe Islands
466,49,6,19,10,4,1,1,Mobile,OTP,49,Northern Mariana Islands
3436,96,2,8,5,5,0,1,Mobile,OTP,43,Lesotho
994,41,9,4,5,5,1,0,Desktop,Not Required,34,Kazakhstan
9039,22,4,17,1,3,0,0,Desktop,Not Required,48,Guatemala
2040,70,7,17,3,4,2,0,Desktop,Password,70,Saint Pierre and Miquelon
71,85,3,7,2,4,2,1,Mobile,OTP,24,Suriname
4833,94,4,9,1,4,3,0,Mobile,OTP,30,Saint Pierre and Miquelon
8105,81,10,9,10,0,0,0,Tablet,Password,31,Liechtenstein
7788,80,5,8,10,2,0,0,Tablet,Password,55,Costa Rica
1793,113,1,20,5,3,1,1,Mobile,Biometric,34,Mexico
6566,39,8,9,3,1,2,0,Tablet,Password,58,Antigua and Barbuda
7879,80,4,14,3,5,0,1,Mobile,Biometric,49,Ghana
644,91,9,1,1,2,3,0,Tablet,Password,39,Equatorial Guinea
4092,36,1,2,5,2,0,0,Desktop,Not Required,25,Liechtenstein
3970,3,2,7,2,1,2,1,Desktop,Password,40,Saint Pierre and Miquelon
3151,4,4,15,3,0,0,1,Mobile,OTP,23,Ethiopia
7820,115,1,20,1,4,0,1,Tablet,Biometric,21,Latvia
6166,39,3,4,5,2,1,1,Desktop,Not Required,37,Albania
7248,42,1,12,2,4,1,0,Mobile,Biometric,61,Bulgaria
5179,49,1,1,3,4,3,0,Desktop,Password,65,Malawi
3258,20,2,6,1,5,2,0,Desktop,Password,28,Vietnam
2730,20,1,5,10,4,3,1,Desktop,Password,19,Kuwait
1631,36,2,1,2,1,1,1,Tablet,OTP,60,Pitcairn Islands
1358,40,7,15,10,3,1,0,Desktop,Not Required,53,Yemen
4794,31,4,14,10,2,3,0,Desktop,Password,59,Romania
3254,44,9,5,2,3,0,1,Mobile,OTP,57,San Marino
6700,99,10,13,2,1,0,0,Mobile,OTP,65,Gibraltar
7448,5,1,5,2,4,3,1,Desktop,Password,69,Croatia
4561,103,7,20,5,3,2,0,Desktop,Password,40,Seychelles
6148,5,5,3,3,2,3,1,Desktop,Password,51,Nigeria
5884,65,7,1,1,1,2,0,Desktop,Password,56,Timor-Leste
5157,58,4,10,3,0,3,1,Tablet,OTP,60,Benin
2514,72,9,9,3,0,2,0,Desktop,Password,49,Burundi
7811,118,1,4,10,0,0,1,Tablet,Password,68,Cote d'Ivoire
8679,87,10,12,10,2,1,1,Desktop,Not Required,37,Estonia
2081,96,1,7,1,2,2,0,Desktop,Password,48,Guernsey
5457,54,9,2,2,0,1,0,Mobile,OTP,44,Thailand
6772,78,1,16,1,2,0,1,Tablet,OTP,61,Mali
4409,39,7,2,2,2,1,0,Desktop,Not Required,40,Libyan Arab Jamahiriya
1363,68,1,4,10,3,1,1,Mobile,OTP,56,Sudan
9267,118,10,13,2,1,2,0,Mobile,Biometric,20,Central African Republic
7854,60,4,14,10,4,0,0,Tablet,Biometric,24,Armenia
3515,89,9,12,10,5,0,1,Tablet,Biometric,64,Equatorial Guinea
4448,100,3,16,5,2,2,1,Tablet,OTP,29,Guernsey
4067,66,1,5,1,4,2,0,Desktop,Password,64,Angola
3675,116,6,10,5,4,3,0,Mobile,OTP,31,Gambia
4457,71,6,4,5,5,2,0,Tablet,Biometric,46,Bouvet Island (Bouvetoya)
7071,117,3,10,3,2,1,1,Desktop,Not Required,59,Niue
5962,106,1,2,10,3,1,0,Mobile,OTP,50,Togo
7119,95,8,2,5,1,1,1,Mobile,Biometric,48,Isle of Man
2440,26,2,7,1,1,1,0,Tablet,OTP,29,Serbia
2280,49,2,15,3,0,2,0,Tablet,Password,63,Libyan Arab Jamahiriya
9433,5,1,7,2,0,1,0,Desktop,Not Required,34,Heard Island and McDonald Islands
6947,19,6,14,3,4,1,0,Tablet,Biometric,28,Angola
1454,23,1,13,1,5,2,0,Desktop,Password,42,United Arab Emirates
2218,43,9,3,5,4,0,1,Desktop,Not Required,62,Barbados
2218,11,8,9,2,4,0,0,Desktop,Not Required,62,Barbados
4512,63,10,10,5,3,2,0,Mobile,OTP,53,Northern Mariana Islands
2231,84,4,14,10,4,2,0,Tablet,Biometric,61,Montenegro
7368,62,10,13,10,5,0,1,Mobile,OTP,45,Iran
5722,105,6,11,5,5,3,0,Tablet,Biometric,66,Antarctica (the territory South of 60 deg S)
8440,7,10,15,2,1,0,1,Mobile,OTP,29,Greece
9656,31,7,9,1,3,1,1,Desktop,Not Required,27,Botswana
7098,50,6,14,10,4,1,0,Mobile,Biometric,21,Brunei Darussalam
620,91,2,4,5,4,2,1,Desktop,Password,40,New Caledonia
9574,61,6,4,5,0,1,1,Desktop,Not Required,57,Oman
1641,35,3,18,1,0,0,0,Desktop,Not Required,38,Ethiopia
9497,79,7,16,3,2,0,1,Mobile,Biometric,25,Bouvet Island (Bouvetoya)
6586,118,6,13,10,4,3,1,Desktop,Password,49,Christmas Island
3958,79,1,14,2,0,2,1,Tablet,Password,58,Somalia
4695,76,9,17,10,5,3,1,Mobile,OTP,21,Nepal
4516,74,5,12,2,4,2,1,Tablet,Biometric,47,Antarctica (the territory South of 60 deg S)
9494,21,2,18,2,4,1,1,Mobile,OTP,56,Venezuela
1455,112,9,12,3,3,2,1,Mobile,OTP,27,Mexico
1204,48,6,2,1,5,0,0,Mobile,OTP,43,Mongolia
660,81,7,2,10,4,1,1,Mobile,OTP,39,Ireland
2042,85,1,4,3,3,2,0,Desktop,Password,70,Aruba
4792,110,5,1,3,2,3,0,Mobile,Biometric,25,American Samoa
9944,69,5,19,10,2,2,0,Tablet,Password,34,Sao Tome and Principe
6970,21,8,8,5,5,1,0,Tablet,Biometric,49,Solomon Islands
4395,94,8,20,3,0,0,1,Tablet,Password,53,Cameroon
8976,109,9,7,2,3,0,1,Mobile,OTP,41,Monaco
9563,14,4,10,5,3,1,0,Tablet,OTP,59,Belize
3545,91,7,3,10,0,0,0,Tablet,Password,45,Saint Helena
6243,108,5,9,3,5,2,1,Mobile,Biometric,63,Liberia
3097,50,3,8,2,3,2,0,Tablet,Password,64,Zimbabwe
846,114,7,15,10,4,1,0,Mobile,OTP,41,Northern Mariana Islands
9697,65,5,7,3,1,0,0,Tablet,Password,56,Greenland
3662,69,7,6,1,5,3,1,Tablet,Biometric,56,Monaco
2762,80,3,17,3,2,0,0,Tablet,Password,61,Central African Republic
7742,85,5,4,2,1,3,1,Mobile,Biometric,24,San Marino
9114,84,10,14,10,1,3,0,Desktop,Password,25,Lithuania
9200,97,1,20,1,2,3,1,Desktop,Password,18,Saint Martin
4031,30,4,4,10,1,2,1,Tablet,OTP,61,Iceland
8031,101,10,11,3,1,3,1,Desktop,Password,41,Cuba
1032,79,7,2,2,4,2,1,Desktop,Password,43,Slovenia
4987,89,5,8,2,5,3,0,Tablet,Biometric,40,Swaziland
2482,113,4,3,5,0,3,1,Tablet,OTP,70,North Macedonia
2673,6,9,19,2,4,0,1,Mobile,Biometric,39,British Indian Ocean Territory (Chagos Archipelago)
7809,69,9,13,2,1,3,1,Mobile,OTP,45,Western Sahara
8783,71,6,9,5,0,0,0,Mobile,Biometric,40,Cayman Islands
2269,95,7,10,10,2,3,0,Mobile,OTP,31,Ecuador
4176,83,5,6,1,5,2,0,Mobile,OTP,27,Thailand
2512,40,7,12,5,5,1,1,Mobile,Biometric,37,Denmark
5536,20,9,16,2,0,3,0,Desktop,Password,67,Ghana
5970,17,9,5,3,0,2,1,Tablet,OTP,58,Isle of Man
5776,5,10,13,2,3,1,0,Desktop,Not Required,58,Bahamas
4328,43,1,14,10,4,3,1,Tablet,Biometric,21,Kazakhstan
2498,118,5,12,10,0,0,1,Desktop,Not Required,50,Ecuador
6126,24,2,18,2,5,2,1,Desktop,Password,33,Latvia
2540,118,1,17,3,4,3,1,Desktop,Password,38,Portugal
3068,118,3,8,1,4,1,1,Tablet,Biometric,63,Kyrgyz Republic
1591,88,6,8,10,0,2,0,Desktop,Password,62,Slovenia
7962,24,9,2,1,2,0,1,Tablet,Password,57,Norfolk Island
5237,19,7,14,1,4,3,1,Tablet,Biometric,47,Trinidad and Tobago
2578,80,2,17,10,4,3,0,Desktop,Password,33,Netherlands Antilles
2052,21,8,2,5,1,2,0,Tablet,Password,49,Taiwan
876,4,3,15,1,4,3,0,Desktop,Password,63,Papua New Guinea
4470,107,10,14,5,5,1,0,Mobile,Biometric,64,Cayman Islands
5592,38,6,8,5,5,1,0,Desktop,Not Required,21,Saint Helena
5747,89,8,5,5,2,0,0,Desktop,Not Required,59,Lesotho
8768,77,1,4,2,3,3,1,Mobile,OTP,60,Eritrea
522,88,4,19,5,3,3,1,Mobile,Biometric,68,French Polynesia
9367,58,1,16,10,3,1,1,Tablet,OTP,27,Guernsey
6585,40,9,13,5,4,0,0,Tablet,Biometric,24,British Virgin Islands
9729,20,5,6,3,0,2,1,Tablet,OTP,31,Pitcairn Islands
7402,54,5,9,5,0,1,0,Mobile,OTP,38,Congo
6682,33,9,5,2,2,0,0,Desktop,Not Required,56,Bahamas
9678,93,7,6,3,3,1,0,Mobile,Biometric,29,Hong Kong
641,84,9,5,2,0,0,1,Tablet,Password,36,Thailand
4698,47,9,12,10,3,2,0,Mobile,OTP,66,Nicaragua
2566,114,8,11,10,1,0,0,Mobile,Biometric,24,Congo
5504,111,9,18,1,3,2,0,Mobile,Biometric,30,Algeria
2069,86,4,11,10,1,3,1,Desktop,Password,25,Spain
9162,44,2,6,2,1,2,0,Desktop,Password,37,Cote d'Ivoire
9225,89,4,12,2,3,1,0,Mobile,OTP,27,Kuwait
24,34,9,14,1,4,3,0,Tablet,Biometric,45,Hungary
1311,22,6,3,10,1,3,0,Tablet,OTP,35,Solomon Islands
6655,32,4,16,1,4,3,1,Tablet,Biometric,59,Western Sahara
3218,63,9,17,2,5,1,1,Tablet,Biometric,26,Ireland
9180,39,8,15,3,0,0,1,Tablet,Password,52,Poland
8747,18,9,13,5,2,2,1,Mobile,OTP,38,Saint Martin
7365,34,3,18,5,0,1,1,Desktop,Not Required,63,Nauru
3374,120,10,6,1,1,1,1,Mobile,Biometric,33,Antigua and Barbuda
5134,20,4,15,5,4,1,1,Desktop,Not Required,62,Mexico
9058,72,9,12,5,2,0,0,Mobile,OTP,39,Dominican Republic
3619,91,8,5,2,5,3,0,Mobile,OTP,50,Iraq
9514,75,5,15,1,1,3,1,Desktop,Password,58,Chile
7867,98,6,6,10,4,2,1,Tablet,Biometric,35,Saint Pierre and Miquelon
3046,68,5,15,2,1,3,0,Desktop,Password,23,Mali
2224,44,3,20,3,1,2,0,Mobile,OTP,28,Ethiopia
5897,47,1,3,3,1,2,0,Desktop,Password,61,Turkey
1457,45,1,10,10,2,3,0,Mobile,Biometric,40,Cameroon
6804,69,7,8,1,5,2,0,Desktop,Password,45,Liberia
6294,69,10,2,5,2,3,0,Mobile,Biometric,36,Oman
579,39,2,17,3,5,3,1,Mobile,OTP,26,United States Virgin Islands
5765,74,4,7,5,0,3,0,Desktop,Password,40,Cook Islands
6261,97,1,11,2,2,3,1,Desktop,Password,19,Isle of Man
4052,32,1,14,3,4,3,1,Tablet,Biometric,56,Georgia
387,69,9,6,2,4,0,1,Desktop,Not Required,67,Liechtenstein
4323,101,5,4,1,1,1,1,Tablet,Password,60,Czech Republic
6663,46,1,7,10,4,1,0,Tablet,Biometric,63,Lebanon
2502,83,5,7,3,0,2,0,Tablet,Password,30,Lao People's Democratic Republic
1198,91,9,2,3,1,0,0,Desktop,Not Required,29,Costa Rica
5509,42,4,8,3,4,0,0,Desktop,Not Required,23,Mongolia
5282,17,8,3,3,1,0,1,Tablet,OTP,52,Fiji
8132,84,3,7,2,5,2,0,Tablet,Biometric,24,Sudan
5158,111,3,16,10,3,1,0,Desktop,Not Required,22,Saint Kitts and Nevis
550,116,10,18,3,4,1,1,Mobile,OTP,36,Switzerland
946,115,4,3,1,1,1,1,Tablet,Password,30,British Indian Ocean Territory (Chagos Archipelago)
7291,16,5,3,2,3,2,0,Tablet,Password,58,Greece
905,74,4,20,3,2,2,1,Tablet,Password,32,Cote d'Ivoire
3063,101,5,1,1,4,0,1,Mobile,OTP,52,Turks and Caicos Islands
5587,10,8,18,5,4,3,0,Mobile,OTP,53,Netherlands
8526,58,10,19,1,0,3,1,Tablet,Password,37,Italy
7974,39,4,4,1,0,3,1,Mobile,Biometric,52,Spain
8838,30,7,17,5,2,0,1,Mobile,Biometric,27,Czech Republic
7998,57,6,18,10,2,3,0,Tablet,Password,67,Uganda
283,101,4,5,5,5,1,1,Tablet,Biometric,66,Korea
4143,27,1,20,1,3,3,0,Tablet,OTP,40,Anguilla
2281,107,7,16,5,0,1,1,Desktop,Not Required,25,Cameroon
991,112,7,1,1,5,0,1,Desktop,Not Required,34,Indonesia
8397,62,5,19,2,3,2,0,Tablet,Password,56,Dominican Republic
1812,77,7,4,1,0,3,0,Desktop,Password,41,Libyan Arab Jamahiriya
2039,89,9,13,10,0,0,0,Tablet,Password,41,Greenland
7499,100,1,18,10,2,3,1,Tablet,OTP,37,Togo
7261,55,9,3,10,4,0,1,Desktop,Not Required,28,Portugal
9939,88,1,17,10,1,1,0,Tablet,Password,66,Lithuania
6966,99,5,10,2,2,1,0,Mobile,OTP,60,French Guiana
3217,109,5,12,10,0,0,0,Desktop,Not Required,50,Turks and Caicos Islands
1008,63,4,13,1,0,1,0,Mobile,OTP,42,Serbia
7172,79,10,13,2,0,0,0,Desktop,Not Required,34,Haiti
8202,85,4,17,2,3,2,1,Desktop,Password,47,Malaysia
2415,70,10,8,10,5,3,1,Tablet,Biometric,56,Mayotte
3541,47,5,18,2,2,2,1,Desktop,Password,38,Indonesia
7962,14,3,12,3,5,1,1,Mobile,OTP,57,Norfolk Island
9140,67,6,11,1,4,3,0,Tablet,Biometric,33,Saint Barthelemy
4242,30,7,10,10,0,2,0,Mobile,OTP,47,El Salvador
5608,93,10,10,2,3,2,1,Desktop,Password,62,Christmas Island
1410,47,2,11,2,4,1,1,Mobile,OTP,22,Micronesia
5172,3,4,5,3,2,1,0,Tablet,Password,52,Pitcairn Islands
9243,113,4,2,10,5,3,1,Desktop,Password,57,Antarctica (the territory South of 60 deg S)
1033,67,7,16,2,3,1,1,Mobile,OTP,38,Tokelau
268,39,9,5,5,2,2,1,Tablet,OTP,36,Portugal
8468,67,6,8,10,5,0,1,Desktop,Not Required,26,Saudi Arabia
5051,55,6,17,10,2,2,0,Desktop,Password,51,Timor-Leste
6893,20,4,9,1,5,1,1,Mobile,OTP,31,Bosnia and Herzegovina
8389,86,4,4,1,1,0,0,Mobile,Biometric,38,Afghanistan
5583,29,4,18,2,1,2,0,Desktop,Password,40,Saint Kitts and Nevis
4422,20,6,4,10,2,0,0,Desktop,Not Required,53,Trinidad and Tobago
2375,1,2,10,2,3,1,1,Tablet,OTP,23,Luxembourg
8717,111,3,6,3,2,2,1,Tablet,OTP,66,Trinidad and Tobago
4475,26,9,11,2,3,3,1,Mobile,Biometric,26,Heard Island and McDonald Islands
8071,16,3,11,2,4,2,0,Mobile,OTP,49,Kenya
7706,28,5,14,5,3,0,1,Desktop,Not Required,35,Jersey
2527,38,4,4,10,0,0,0,Desktop,Not Required,66,Bosnia and Herzegovina
4198,37,5,14,5,0,2,0,Mobile,Biometric,37,Saint Martin
7235,1,10,18,1,5,0,0,Desktop,Not Required,29,Tonga
5650,100,9,1,10,4,3,0,Desktop,Password,26,Ethiopia
7196,54,6,7,10,4,0,0,Desktop,Not Required,35,Bangladesh
3324,107,2,10,3,2,1,1,Desktop,Not Required,58,Suriname
6820,96,3,17,1,2,1,0,Desktop,Not Required,64,Palestinian Territory
6168,95,2,6,10,1,1,0,Tablet,OTP,29,Swaziland
7110,85,2,16,3,0,3,0,Tablet,Password,36,New Caledonia
8182,54,1,10,10,0,2,0,Tablet,OTP,25,Gambia
2709,35,4,11,2,1,3,1,Desktop,Password,48,Yemen
8697,32,3,10,1,4,1,0,Desktop,Not Required,24,Congo
6121,25,6,15,2,1,3,1,Tablet,OTP,53,Angola
3980,98,8,1,5,2,0,1,Tablet,Password,31,Bermuda
2577,113,2,8,1,0,1,0,Tablet,OTP,22,Angola
3484,27,6,20,1,5,3,0,Tablet,Biometric,43,Saint Vincent and the Grenadines
4471,90,10,14,2,5,1,0,Tablet,Biometric,66,Austria
5204,60,4,7,5,1,3,1,Tablet,Password,24,Guernsey
9990,8,5,18,2,2,1,0,Mobile,OTP,38,Serbia
1193,7,3,16,10,0,2,1,Mobile,OTP,68,Central African Republic
4641,69,4,14,10,0,1,0,Mobile,Biometric,39,Ireland
9855,85,4,18,2,0,0,1,Desktop,Not Required,28,Suriname
9926,66,10,8,10,5,0,1,Desktop,Not Required,36,Western Sahara
3702,5,2,6,10,5,0,1,Tablet,Biometric,63,South Africa
6323,49,4,20,2,2,2,0,Tablet,Password,18,Indonesia
8515,6,5,7,5,5,0,1,Desktop,Not Required,41,Mauritania
5774,105,4,11,5,5,3,0,Tablet,Biometric,52,Bulgaria
2727,66,6,14,3,3,1,0,Tablet,Password,26,Cape Verde
4465,82,7,13,1,0,2,0,Mobile,Biometric,25,Turks and Caicos Islands
3359,101,4,9,5,4,0,1,Desktop,Not Required,55,Ireland
9914,56,2,1,10,2,3,1,Tablet,OTP,31,French Guiana
9256,22,1,10,3,3,2,0,Mobile,OTP,66,Australia
8175,12,6,12,10,1,3,0,Mobile,OTP,42,United Kingdom
4861,32,1,20,5,5,3,1,Desktop,Password,33,Christmas Island
5566,45,3,7,10,5,2,1,Mobile,Biometric,65,Bulgaria
7638,54,3,9,2,4,2,1,Tablet,Biometric,21,Serbia
7022,25,5,8,1,1,3,0,Tablet,OTP,51,United States Virgin Islands
5052,8,3,3,10,5,2,1,Tablet,Biometric,64,Ukraine
10,45,8,9,1,5,3,0,Mobile,OTP,51,United Kingdom
4598,68,7,14,5,2,3,0,Tablet,Password,31,Bangladesh
4223,62,7,7,5,4,0,1,Desktop,Not Required,28,Eritrea
5695,107,8,9,3,2,3,0,Desktop,Password,45,Taiwan
6274,22,2,4,2,2,0,0,Mobile,OTP,59,Pitcairn Islands
8633,86,3,19,5,4,2,0,Tablet,Biometric,50,Somalia
5245,47,2,18,5,2,1,1,Desktop,Not Required,69,Cook Islands
6577,2,7,17,3,5,2,0,Tablet,Biometric,51,Reunion
9201,42,3,19,1,3,0,0,Mobile,Biometric,36,Timor-Leste
2307,20,3,15,3,2,1,1,Mobile,OTP,40,Ireland
6014,56,2,18,2,1,3,0,Tablet,OTP,53,Sierra Leone
5126,108,1,6,2,2,3,0,Mobile,Biometric,32,Reunion
3478,15,6,17,10,3,3,0,Desktop,Password,70,Bosnia and Herzegovina
90,52,3,4,10,0,3,1,Desktop,Password,38,Uganda
5623,89,9,17,5,4,2,1,Tablet,Biometric,22,French Guiana
9087,57,9,8,2,2,1,0,Mobile,Biometric,68,Bahrain
2033,13,3,5,5,2,2,0,Mobile,OTP,41,Vanuatu
4740,107,4,19,1,5,2,0,Desktop,Password,23,Bosnia and Herzegovina
3420,53,8,5,5,0,3,0,Tablet,Password,35,Syrian Arab Republic
5711,112,3,7,1,3,0,0,Tablet,Password,41,British Virgin Islands
4422,83,10,3,2,3,2,0,Tablet,Password,53,Trinidad and Tobago
2384,119,2,8,10,2,0,1,Tablet,Password,35,Micronesia
2046,71,3,15,3,5,0,0,Desktop,Not Required,22,Egypt
7764,10,10,1,3,5,0,1,Tablet,Biometric,52,Cyprus
4728,99,3,1,3,5,3,0,Desktop,Password,48,Lithuania
9340,29,7,18,5,4,3,1,Tablet,Biometric,28,Jordan
8408,5,3,15,10,2,2,0,Mobile,OTP,20,Fiji
5540,49,2,8,2,3,0,1,Desktop,Not Required,23,Denmark
2688,53,4,10,5,0,3,1,Desktop,Password,65,Mauritius
2094,38,5,1,10,5,0,0,Desktop,Not Required,44,Luxembourg
2799,60,10,5,1,5,2,0,Desktop,Password,52,Equatorial Guinea
7232,49,5,16,10,1,2,0,Mobile,Biometric,28,Lao People's Democratic Republic
8477,54,7,3,5,5,1,0,Desktop,Not Required,40,Albania
4843,24,8,18,5,4,0,1,Mobile,Biometric,64,Sri Lanka
2728,2,6,2,1,3,2,0,Desktop,Password,60,Ghana
5602,13,6,14,5,1,2,1,Desktop,Password,50,Bermuda
3525,8,3,9,2,3,3,1,Tablet,Password,36,Guernsey
3514,112,7,12,2,0,3,1,Desktop,Password,40,Uganda
3388,33,5,15,10,4,1,1,Mobile,OTP,67,Brazil
5547,47,9,7,10,5,3,1,Tablet,Biometric,48,Bahamas
944,99,8,18,3,3,1,1,Mobile,OTP,64,Paraguay
8134,106,8,6,2,1,1,1,Mobile,OTP,62,Italy
4773,5,9,10,10,4,2,1,Mobile,Biometric,27,Honduras
6268,21,7,12,10,0,2,1,Desktop,Password,65,Guyana
1619,106,7,5,10,0,3,1,Tablet,OTP,41,Western Sahara
2252,23,10,10,10,2,3,0,Tablet,OTP,29,French Guiana
8786,118,1,12,1,1,3,1,Desktop,Password,32,Spain
7363,37,6,5,3,0,2,1,Tablet,OTP,48,Equatorial Guinea
7953,65,5,17,5,1,3,1,Tablet,OTP,43,Afghanistan
6990,55,8,13,1,5,0,0,Tablet,Biometric,27,Costa Rica
7302,25,4,8,5,3,1,0,Desktop,Not Required,19,Portugal
7693,16,10,14,2,2,3,1,Tablet,OTP,45,Botswana
509,118,7,20,3,1,2,0,Mobile,Biometric,59,Saint Helena
7392,39,6,15,2,0,1,1,Desktop,Not Required,35,Cocos (Keeling) Islands
2733,17,2,9,1,0,2,1,Mobile,OTP,19,Turkey
5232,89,1,14,3,0,0,1,Mobile,Biometric,57,Tajikistan
6912,15,9,4,1,0,1,1,Tablet,Password,52,Uruguay
288,1,1,7,5,5,0,1,Desktop,Not Required,43,Bolivia
1337,32,10,20,1,3,1,1,Mobile,Biometric,50,Saint Vincent and the Grenadines
4581,89,8,6,5,1,3,0,Tablet,OTP,64,Philippines
6229,63,7,20,5,3,3,0,Tablet,OTP,22,South Georgia and the South Sandwich Islands
3980,18,5,13,1,0,1,1,Desktop,Not Required,31,Bermuda
1124,102,1,2,10,0,1,0,Tablet,Password,61,India
5387,50,4,3,3,0,2,0,Tablet,Password,65,Myanmar
9167,88,5,16,1,1,3,1,Desktop,Password,29,Israel
3772,108,6,20,3,4,0,1,Desktop,Not Required,38,Palau
3152,41,2,11,5,1,3,0,Desktop,Password,54,Burkina Faso
3268,48,10,3,1,2,0,1,Mobile,Biometric,24,Faroe Islands
6519,17,6,13,10,5,2,1,Tablet,Biometric,45,Bouvet Island (Bouvetoya)
9266,50,2,8,3,2,0,0,Mobile,OTP,42,Nicaragua
1503,23,4,7,2,2,2,1,Desktop,Password,18,Benin
1256,107,9,16,3,4,1,0,Tablet,Biometric,53,Liechtenstein
5114,120,1,1,2,1,2,1,Tablet,OTP,28,Kiribati
8522,86,7,7,3,3,0,0,Desktop,Not Required,58,Malaysia
2519,34,9,7,5,0,2,1,Mobile,OTP,66,Zimbabwe
1030,2,9,2,5,4,3,0,Tablet,Biometric,43,Mauritius
5085,52,7,2,1,1,3,0,Mobile,OTP,53,France
7027,100,10,4,1,2,0,1,Tablet,Password,43,Bangladesh
713,13,2,18,5,0,3,1,Desktop,Password,48,Sao Tome and Principe
109,27,8,11,10,5,1,0,Mobile,OTP,59,Namibia
